OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
39120799,1A98EB04-1A19-46C3-963C-B59A56686E84,98,2022/09/01 00:00:00+00,,routine
39120800,1D13B4B6-9A88-499E-95A9-D610D67FC3A6,98,2022/08/22 00:00:00+00,,routine
39120801,273DB447-C86B-AA84-1B080AA333406F5D,98,2022/08/23 00:00:00+00,,routine
39120802,2A104B5C-5056-A20B-FA83EA5F878C7CF1,98,2022/09/09 00:00:00+00,,routine
39120803,2BECAC32-8751-4AFE-9137-CE88EA54FB59,98,2022/08/22 00:00:00+00,,routine
39120804,369A9554-A913-47E1-B8AA-3535A81C5A77,98,2022/08/25 00:00:00+00,,routine
39120805,BD6D8E6B-B3C9-2C89-BBC9AE27FD1C5A53,94,2022/10/26 00:00:00+00,,followup
39120806,3772C66C-0859-067E-2CEAB8CBCA8AAD5E,96.5,2022/10/27 00:00:00+00,,routine
39120807,4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D,96.5,2022/10/26 00:00:00+00,,routine
39120808,41D1D577-730E-456B-8388-1C02D14247C6,98,2022/08/26 00:00:00+00,,routine
39120809,46210F0C-5056-A20B-FA36B58BE8F0DB6B,98,2022/08/30 00:00:00+00,,routine
39120810,475085E1-9FEB-6AD4-48F03ACC9734A7E8,98,2022/08/24 00:00:00+00,,routine
39120811,4872CDAA-5056-A20B-FA342B55F11C8407,98,2022/09/16 00:00:00+00,,routine
39120812,496447,98,2022/08/31 00:00:00+00,,routine
39120813,496522,98,2022/08/25 00:00:00+00,,routine
39120814,497079,98,2022/08/18 00:00:00+00,,routine
39120815,498428,98,2022/09/01 00:00:00+00,,routine
39120816,498965,98,2022/08/25 00:00:00+00,,routine
39120817,4A22381F-5056-A20B-FA4F7A9A474E1DD9,98,2022/08/23 00:00:00+00,,routine
39120818,4A4EC0C8-5056-A20B-FA4D3D17E7243BBD,98,2022/08/17 00:00:00+00,,routine
39120819,4AB182F0-C08D-8410-81530F43042C7377,98,2022/09/15 00:00:00+00,,routine
39120820,4EC409C2-0297-1C1F-EB18BA9EDC0E5037,98,2022/09/01 00:00:00+00,,routine
39120821,500614,98,2022/09/02 00:00:00+00,,routine
39120822,500827,98,2022/08/24 00:00:00+00,,routine
39120823,500897,98,2022/09/15 00:00:00+00,,routine
39120824,501070,98,2022/08/24 00:00:00+00,,routine
39120825,504242,98,2022/09/16 00:00:00+00,,routine
39120826,528004,98,2022/09/16 00:00:00+00,,routine
39120827,52F8F9B1-0E42-B749-A3C0D02D10D7E295,98,2022/08/23 00:00:00+00,,routine
39120828,5F485201-D0C7-4790-91B0-B711C08C1AAC,98,2022/08/15 00:00:00+00,,routine
39120829,6DB93D32-0B36-2665-6F98B2EF9024AC7F,98,2022/08/18 00:00:00+00,,routine
39120830,72C0C403-0BCA-9C8F-C3511B15107F1DC0,98,2022/09/01 00:00:00+00,,routine
39120831,75664923-5056-A20B-FAF3386F7969CBD0,98,2022/08/23 00:00:00+00,,routine
39120832,7D103A7D-12E1-6D08-1A5CC168554E9E1D,98,2022/08/15 00:00:00+00,,routine
39120833,8D71C1CC-C592-2A12-C5337491D090F761,98,2022/09/15 00:00:00+00,,routine
39120834,992A10FD-C7EA-7ECA-C3F5B1406BA62182,98,2022/09/14 00:00:00+00,,routine
39120835,9EC4C9D0-AE3B-CB27-94F9CEC42B09A147,98,2022/08/23 00:00:00+00,,routine
39120836,9F2FC456-D890-54A1-076DA0A9983177E8,98,2022/09/13 00:00:00+00,,routine
39120837,A4E63A23-1422-201B-19F2536E72F248C0,98,2022/09/06 00:00:00+00,,routine
39120838,A729FB8D-5056-A20B-FA5547124FDD9387,98,2022/08/19 00:00:00+00,,routine
39120839,B7297204-54CA-4ABB-9560-3FBC5E351CFB,98,2022/09/14 00:00:00+00,,routine
39120840,BA7F73B3-B030-5916-C4387364BCCF721F,98,2022/08/26 00:00:00+00,,routine
39120841,BCF1552B-D387-424F-58793DC42678B662,98,2022/08/26 00:00:00+00,,routine
39120842,C209DFE7-5056-A20B-FA9EF16213A99648,98,2022/08/30 00:00:00+00,,routine
39120843,CE238BCB-5056-A20B-FAE1713B41F5E3A0,98,2022/09/12 00:00:00+00,,routine
39120844,D3ECAEFC-AC15-4A93-89DA-78A0CCF3959C,98,2022/08/25 00:00:00+00,,routine
39120845,DAE01440-5056-A20F-9ECDA608AF8FA09C,98,2022/09/09 00:00:00+00,,routine
39120846,DB3E3594-5056-A20F-9ECA47A43C375CA4,98,2022/09/12 00:00:00+00,,routine
39120847,DFD7E918-5056-A20F-9E8F2B21F48ECE5D,98,2022/09/06 00:00:00+00,,routine
39120848,EC0A83DF-5056-A20F-9EF3F0A5BA7B97C9,98,2022/08/23 00:00:00+00,,routine
39120849,11C40812-1060-9D6F-AE04129347F2A7D2,98.5,2022/09/01 00:00:00+00,,routine
39120850,12457BF5-F77C-2B3E-A94626CE00F16883,98.5,2022/09/01 00:00:00+00,,routine
39120851,12C959E9-5056-A20B-FA24A04FB308FEA0,98.5,2022/08/23 00:00:00+00,,routine
39120852,20C21FA9-5056-A20B-FA806091D9B9118C,98.5,2022/08/23 00:00:00+00,,routine
39120853,2941CB67-D164-4728-9524-66BAECF2292D,98.5,2022/08/17 00:00:00+00,,routine
39120854,2F23EFBE-5056-A20B-FAEEBF1A2A921259,98.5,2022/09/06 00:00:00+00,,routine
39120855,3032040A-5056-A20B-FA344A2B653B11FA,98.5,2022/09/13 00:00:00+00,,routine
39120856,36F7249E-AB32-8AEC-11CA6BC80C0A6A06,98.5,2022/08/18 00:00:00+00,,routine
39120857,3A42EBA5-E40F-DF58-19D91C836EE058E9,98.5,2022/08/16 00:00:00+00,,routine
39120858,3B4340E6-FCD2-40F5-801E-0EE90909FF1D,98.5,2022/08/24 00:00:00+00,,routine
39120859,3BFDCA06-F1E7-4921-BE85-3289422B19BB,98.5,2022/08/24 00:00:00+00,,routine
39120860,3D786561-1422-201B-19A96EB0BB3D6D34,98.5,2022/08/15 00:00:00+00,,routine
39120861,401544E2-5056-A20F-9E5079A20B2EBCA7,98.5,2022/09/12 00:00:00+00,,routine
39120862,000D0B7A-3048-98E7-046FBA1DC52B6D55,99,2022/08/23 00:00:00+00,,routine
39120863,43BB4ACC-5056-A20B-FA1FA2404063E76F,98.5,2022/09/06 00:00:00+00,,routine
39120864,496150,98.5,2022/08/18 00:00:00+00,,routine
39120865,496404,98.5,2022/08/18 00:00:00+00,,routine
39120866,4EBF4325-30F9-4768-B0EC-9419085CB9D9,98.5,2022/09/07 00:00:00+00,,routine
39120867,500905,98.5,2022/08/17 00:00:00+00,,routine
39120868,501051,98.5,2022/09/12 00:00:00+00,,routine
39120869,527106,98.5,2022/08/23 00:00:00+00,,routine
39120870,527173,98.5,2022/08/23 00:00:00+00,,routine
39120871,5365FB8C-5056-A20B-FA40486F064EA685,98.5,2022/09/15 00:00:00+00,,routine
39120872,55B2905F-5056-A20B-FA9315D38FCF9723,98.5,2022/08/22 00:00:00+00,,routine
39120873,59A1F717-F66F-4C98-15299D2C5E1C7D2B,98.5,2022/08/23 00:00:00+00,,routine
39120874,61F4EF3B-FF6F-3582-FDD84A88E539A04C,98.5,2022/09/15 00:00:00+00,,routine
39120875,65E7EA53-5056-A20B-FA1E4824017DC16B,98.5,2022/08/31 00:00:00+00,,routine
39120876,6C855AEF-5056-A20B-FA6EDF34D3C7C196,98.5,2022/08/30 00:00:00+00,,routine
39120877,718EC97E-2410-4ADF-B441-0EB40A5BC634,98.5,2022/08/19 00:00:00+00,,routine
39120878,735A2B2D-F21B-6051-7256149BF4F20425,98.5,2022/09/07 00:00:00+00,,routine
39120879,7D27B306-A193-35B5-6E7B2AAC201857ED,98.5,2022/09/09 00:00:00+00,,routine
39120880,80394695-F861-077E-3D44D63EBA079AD0,98.5,2022/08/26 00:00:00+00,,routine
39120881,8D7F37B6-5056-A20B-FAFE92EFCC8EBE1A,98.5,2022/09/13 00:00:00+00,,routine
39120882,95584E01-5056-A20B-FAA4B80202D8ACA0,98.5,2022/08/16 00:00:00+00,,routine
39120883,9C8C5EC0-5056-A20B-FA56B7554AD988A6,98.5,2022/08/26 00:00:00+00,,routine
39120884,A31F8F46-5056-A20B-FAF6361EBFF88727,98.5,2022/08/25 00:00:00+00,,routine
39120885,A4D9F701-E827-49B6-BFBE-DA2E685F1C55,98.5,2022/08/22 00:00:00+00,,routine
39120886,A8D4C88B-EC4C-41B3-5034B04DB4F0DAD4,98.5,2022/09/13 00:00:00+00,,routine
39120887,B2ECF85C-5056-A20B-FA7DBBF70F85B1A7,98.5,2022/09/06 00:00:00+00,,routine
39120888,BD6DABBA-C98F-4625-8111-E58CB6B43E90,98.5,2022/08/23 00:00:00+00,,routine
39120889,BEDB7B74-8787-46D2-BAC2-57D27E8AF789,98.5,2022/08/18 00:00:00+00,,routine
39120890,C0D1EBA7-B313-9960-5F9CC6D1A047E2EB,98.5,2022/08/15 00:00:00+00,,routine
39120891,C3C7D163-BF97-082B-B8097A07A41DF1C7,98.5,2022/09/13 00:00:00+00,,routine
39120892,CE107DF3-0303-7CE3-818460AA2EC159E0,98.5,2022/09/01 00:00:00+00,,routine
39120893,CF39ECCF-5056-A20B-FA124E8B628715FD,98.5,2022/09/12 00:00:00+00,,routine
39120894,D33029D2-C274-862B-43FA7850317E2FEB,98.5,2022/08/26 00:00:00+00,,routine
39120895,D6669206-E410-4008-A34770DE2E96FAC1,98.5,2022/09/13 00:00:00+00,,routine
39120896,D688192A-A645-AC20-0753D28F7BBBB451,98.5,2022/09/13 00:00:00+00,,routine
39120897,D91AF97A-5056-A20F-9E60381E8F3DA9A3,98.5,2022/08/26 00:00:00+00,,routine
39120898,DBE05A8D-5056-A20B-FAB23CB7A15A4501,98.5,2022/08/22 00:00:00+00,,routine
39120899,E2E34D07-7C43-4D0D-B353-252BCB0D1F21,98.5,2022/09/16 00:00:00+00,,routine
39120900,EA81253A-FC80-B39C-B14118A24436140E,98.5,2022/09/14 00:00:00+00,,routine
39120901,F1D300A5-5056-A20B-FAA643AE3F591E91,98.5,2022/09/16 00:00:00+00,,routine
39120902,F2B48833-5056-A20B-FAB52554430D8880,98.5,2022/08/25 00:00:00+00,,routine
39120903,F7A8F92D-5056-A20F-9E74915F71CB6F04,98.5,2022/09/13 00:00:00+00,,routine
39120904,12EE94A7-6D9C-A367-8A5E958D9DA61E5C,97,2023/04/13 00:00:00+00,,routine
39120905,497243,97,2023/04/13 00:00:00+00,,routine
39120906,0C2B6B5B-5056-A20F-9E2B4BECD2B65BCB,98,2023/04/13 00:00:00+00,,routine
39120907,526554,96.5,2020/08/26 00:00:00+00,,routine
39120908,527649,96.5,2020/08/26 00:00:00+00,,routine
39120909,496685,97,2020/08/26 00:00:00+00,,routine
39120910,495442,97.5,2020/08/26 00:00:00+00,,followup
39120911,498176,97.5,2020/08/26 00:00:00+00,,routine
39120912,501483,97.5,2020/08/26 00:00:00+00,,routine
39120913,528014,97.5,2020/08/26 00:00:00+00,,routine
39120914,7D477D2E-1422-201B-19C903267A7DE8D6,97.5,2020/08/26 00:00:00+00,,routine
39120915,96476ADA-CC15-596D-8C3AE8BFB8C8A927,98,2020/08/26 00:00:00+00,,routine
39120916,ABB915A7-FB1C-E245-55746A337E70412E,98,2020/08/26 00:00:00+00,,routine
39120917,BD76BBE4-6B62-4679-A792-4A5ED9BD6E03,98,2020/08/26 00:00:00+00,,routine
39120918,122AFECC-5056-A20F-9E8A8BBB1B78F65B,99,2020/08/26 00:00:00+00,,routine
39120919,8E67A5F3-04C6-F871-5AEFE1FD54DD09AD,99.5,2020/08/26 00:00:00+00,,routine
39120920,E85A3528-5056-A20F-9EE6813C0873A913,93,2022/09/22 00:00:00+00,,routine
39120921,498404,94.5,2022/09/20 00:00:00+00,,routine
39120922,501479,94.5,2022/10/03 00:00:00+00,,routine
39120923,581C68B0-C10E-B324-2E1BC857D5B20CE5,94.5,2022/09/27 00:00:00+00,,routine
39120924,9B42E620-E415-F0F9-DC121151557DC3AD,94.5,2022/09/21 00:00:00+00,,routine
39120925,DA998C5F-5056-A20B-FAFEA4A48CAB104B,94.5,2022/09/22 00:00:00+00,,routine
39120926,CBAED572-5056-A20B-FAEBE1CF1CD92950,97,2020/08/27 00:00:00+00,,routine
39120927,D435003B-8B33-41BA-B90B-1E343E59CA02,97.5,2020/08/27 00:00:00+00,,routine
39120928,F49C7716-AE74-67C4-9B1A765F99757EA1,97.5,2020/08/27 00:00:00+00,,routine
39120929,7F81CAD4-1422-201B-194063B89CF6EA41,98,2020/08/27 00:00:00+00,,routine
39120930,DAF1F853-5056-A20F-9E352C5DFB141627,98,2020/08/27 00:00:00+00,,routine
39120931,F15E8F13-3048-98E5-1AB83CB9A9AA50E8,98,2020/08/27 00:00:00+00,,routine
39120932,52D95D01-5056-A20B-FAAAF1D051EAFD15,98.5,2020/08/27 00:00:00+00,,routine
39120933,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,98.5,2020/08/27 00:00:00+00,,routine
39120934,A29AF026-BCF9-2667-58E6AD0AC14D1B73,98.5,2020/08/27 00:00:00+00,,routine
39120935,D9A519C3-BABD-38C6-FE7C32A1C9864858,98.5,2020/08/27 00:00:00+00,,routine
39120936,66D3176A-5056-A20B-FA69D1439CF2E0D9,99,2020/08/27 00:00:00+00,,routine
39120937,D25BB9B5-5056-A20F-9E422E214AB9B08D,99,2020/08/27 00:00:00+00,,routine
39120938,1DE6FB9E-3048-983B-267D9BECA1ED6162,100,2023/04/11 00:00:00+00,,routine
39120939,501362,92,2020/08/28 00:00:00+00,,routine
39120940,F19FCE43-CE7D-8A2C-90DA36A70D57A17D,93.5,2020/08/28 00:00:00+00,,routine
39120941,499538,94,2020/08/28 00:00:00+00,,routine
39120942,9A254436-0EAB-F8DB-C8C98CF137CFAACC,94,2020/08/28 00:00:00+00,,routine
39120943,C0F63CE4-16E2-D2A2-BA40131917DFE64F,94.5,2020/08/28 00:00:00+00,,routine
39120944,24739EC4-9E9D-D03D-ABDBA884F27C70AD,95,2020/08/28 00:00:00+00,,routine
39120945,5133DCF2-04B5-55F3-98CF917D6654B8CA,95,2020/08/28 00:00:00+00,,routine
39120946,1E74A1D6-04F4-A24E-D736ECF479BEA2F7,96,2020/08/28 00:00:00+00,,routine
39120947,7964DC7E-5056-A20F-9EA251962EC99D6E,96,2020/08/28 00:00:00+00,,routine
39120948,E949D7BA-14B4-8FF9-3762F11A427F464C,96,2020/08/28 00:00:00+00,,routine
39120949,019F78FB-B609-4A78-949C-97E7BB11064F,97,2020/08/28 00:00:00+00,,routine
39120950,4A2F7F4F-F86B-8A34-E0D1192B8D286697,97,2020/08/28 00:00:00+00,,routine
39120951,499701,98,2020/08/28 00:00:00+00,,routine
39120952,9F2FC456-D890-54A1-076DA0A9983177E8,98,2020/08/28 00:00:00+00,,routine
39120953,494954,98.5,2020/08/28 00:00:00+00,,routine
39120954,7A1FB5C2-5056-A20F-9E9502C387D832C8,98.5,2020/08/28 00:00:00+00,,routine
39120955,974C47E4-C3D5-453D-EF90470F84914289,98.5,2020/08/28 00:00:00+00,,routine
39120956,501932,99,2020/08/28 00:00:00+00,,routine
39120957,E433A424-D0B9-4D6C-A39C286E1F8720F6,99,2020/08/28 00:00:00+00,,routine
39120958,E74C485A-5056-A20F-9E695F84B8DD7355,99,2020/08/28 00:00:00+00,,routine
39120959,FB71D1B0-ECFA-94BC-EA41B52B64034FDF,99,2020/08/28 00:00:00+00,,routine
39120960,F1BAE4DC-5056-A20B-FA304C0A43762DDB,99.5,2020/08/28 00:00:00+00,,routine
39120961,130627C8-98E5-6336-EEE66A3339962132,86,2020/08/31 00:00:00+00,,routine
39120962,EB60FC67-5056-A20F-9EFF7922FB0BA3EF,95.5,2020/08/31 00:00:00+00,,routine
39120963,0602A9F6-C40F-A0C9-46C8CFDD00DA960D,96,2020/09/01 00:00:00+00,,routine
39120964,3F93DE2F-5056-A20B-FA99288280040B41,96,2020/09/01 00:00:00+00,,routine
39120965,500535,96,2020/08/31 00:00:00+00,,routine
39120966,C07D8266-92A3-8F8D-2F9D5BE26399B0A6,96,2020/08/31 00:00:00+00,,routine
39120967,3AF26E2F-5056-A20B-FAB42C5D85B8CDEF,90,2020/08/31 00:00:00+00,,routine
39120968,508970,91.5,2020/08/31 00:00:00+00,,followup
39120969,052DFCF9-04B9-343C-B51F7222A282A6F8,93.5,2020/09/01 00:00:00+00,,routine
39120970,7AD20380-3048-9838-FCA8C5E1B7DA8B1F,94,2020/09/01 00:00:00+00,,routine
39120971,84CDCA0D-9B57-4EA6-97B0-19000A1E436B,94,2020/08/31 00:00:00+00,,routine
39120972,CF23C745-5056-A20B-FA6F5CEA56CF0FB0,94,2020/09/01 00:00:00+00,,routine
39120973,364274AE-E4F7-F3D2-5585BC524AA516B9,94.5,2020/09/01 00:00:00+00,,routine
39120974,4BC0856C-5056-A20B-FA5C1B6DA3BF7419,94.5,2020/08/31 00:00:00+00,,routine
39120975,28F4897F-AD09-5F2C-C762085417B50EB9,95,2020/08/31 00:00:00+00,,routine
39120976,517F1DDC-26C9-4BD6-8EA6-A055D77A193B,94.5,2020/09/01 00:00:00+00,,routine
39120977,D13C8DEC-AC70-D696-CFF56AB6B589A8D6,94.5,2020/09/01 00:00:00+00,,routine
39120978,8B5D8B0A-E9D9-4F4F-9B9A-0F33D65C9D52,91,2022/08/17 00:00:00+00,,routine
39120979,A227E014-5007-4B97-B92D-0672551E8DE7,90,2022/09/13 00:00:00+00,,routine
39120980,CED6A962-66F6-4BF8-B551-6A80AC45F0E0,90,2022/09/15 00:00:00+00,,routine
39120981,F78906CA-5056-A20B-FA934F880A5BC1F0,90,2022/08/19 00:00:00+00,,routine
39120982,09064FBA-F51A-70A9-5EF49F9709F54CDC,91.5,2022/08/22 00:00:00+00,,routine
39120983,1089EAE9-91A5-E568-D745DD9818CEB333,91.5,2022/08/30 00:00:00+00,,followup
39120984,0975B974-5056-A20B-FA670D588235DD5C,92,2022/08/16 00:00:00+00,,routine
39120985,1FF76FA8-B993-7D5B-BD058ADE1A6CAD77,93.5,2022/08/17 00:00:00+00,,routine
39120986,2B3A3B99-D65A-6C1A-5C95FCA165B4FD0A,96.5,2020/08/31 00:00:00+00,,routine
39120987,501070,96.5,2020/08/31 00:00:00+00,,routine
39120988,D3ECAEFC-AC15-4A93-89DA-78A0CCF3959C,96.5,2020/08/31 00:00:00+00,,routine
39120989,FFF0663D-B59C-23FA-AEE6109229F14A2F,96.5,2020/08/31 00:00:00+00,,routine
39120990,22D8D63D-0A57-E8B1-965C6448D1A3A91B,97,2020/09/01 00:00:00+00,,routine
39120991,259C1031-58B8-4652-8A68-B363174AF356,97,2020/09/01 00:00:00+00,,routine
39120992,273DB447-C86B-AA84-1B080AA333406F5D,97,2020/09/01 00:00:00+00,,routine
39120993,3E0349F0-B790-859D-B3247A9CF9C7E5EB,97,2020/08/31 00:00:00+00,,routine
39120994,6A9776C6-5056-A20F-9E2B69C8FF32FBCA,97,2020/08/31 00:00:00+00,,routine
39120995,E584EEDA-BC2C-8828-F6C5141061AFEE78,97,2020/09/01 00:00:00+00,,routine
39120996,28F6CDB6-EF0C-0219-D7C4B14BE6A40E0F,97.5,2020/08/31 00:00:00+00,,routine
39120997,3B69FF9E-BC6C-822F-E9A09A4806C07E23,97.5,2020/08/31 00:00:00+00,,routine
39120998,9C0C9A30-0D50-0602-DBDC1E64F81C474D,97.5,2020/09/01 00:00:00+00,,routine
39120999,D33029D2-C274-862B-43FA7850317E2FEB,97.5,2020/09/01 00:00:00+00,,routine
39121000,22DCAC10-C327-C89A-BA8A9B9BB8F227D0,98,2020/09/01 00:00:00+00,,routine
39121001,4544CBF2-E734-CE16-25F4C2C4A032643E,98,2020/08/31 00:00:00+00,,routine
39121002,F9D78239-061A-6098-C1A2858EF7FECA6E,98,2020/09/01 00:00:00+00,,routine
39121003,042EDEB1-5056-A20B-FA3E9A1D5B0AFEA0,98.5,2020/08/31 00:00:00+00,,routine
39121004,2AF17BFB-5056-A20B-FAAB797508E382E0,98.5,2020/09/01 00:00:00+00,,routine
39121005,3B8ADEB6-5056-A20B-FA158787CFAD2246,98.5,2020/09/01 00:00:00+00,,routine
39121006,501020,98.5,2020/08/31 00:00:00+00,,routine
39121007,499811,99,2020/09/01 00:00:00+00,,routine
39121008,DB2D3D5A-5056-A20F-9E4EC46EA10B6E2C,95,2023/04/20 00:00:00+00,,routine
39121009,23B790FB-F408-A57E-2799F7B498C6C7F2,95.5,2023/04/20 00:00:00+00,,routine
39121010,500747,95.5,2023/04/20 00:00:00+00,,routine
39121011,494901,96.5,2023/04/20 00:00:00+00,,routine
39121012,777AAECB-A9EF-B557-3E47BE92C668FEC7,97,2022/06/15 00:00:00+00,,routine
39121013,99CB99EA-F3D4-6CDC-DCC9982F2125DCCC,97,2022/06/15 00:00:00+00,,routine
39121014,C52097AA-5056-A20F-9E804D22850C2FD2,97,2022/06/15 00:00:00+00,,routine
39121015,527215,97.5,2022/06/15 00:00:00+00,,routine
39121016,A19C1875-5056-A20B-FA63F67311FB1BE1,97.5,2022/06/15 00:00:00+00,,routine
39121017,1FF2514A-E49C-E32E-C0DF49DC3C2FE546,98,2022/06/15 00:00:00+00,,routine
39121018,1BCF0760-9808-0C56-EFC36E8F5B239913,98.5,2022/06/15 00:00:00+00,,routine
39121019,499810,98.5,2022/06/15 00:00:00+00,,routine
39121020,CF39ECCF-5056-A20B-FA124E8B628715FD,98.5,2022/06/15 00:00:00+00,,routine
39121021,D3AEEAA0-5056-A20B-FAD3D98905DE3F96,98.5,2022/06/15 00:00:00+00,,routine
39121022,E9492F8C-3048-98E5-1AA53582E27FCFC1,98.5,2022/06/15 00:00:00+00,,routine
39121023,A189DAFF-1569-1909-365419F09D361ECF,99,2022/06/15 00:00:00+00,,routine
39121024,4D2E53CB-5056-A20B-FA68ED7FDA99776C,99.5,2022/06/15 00:00:00+00,,routine
39121025,508970,93,2022/06/16 00:00:00+00,,routine
39121026,354379EB-F733-47F0-92E8-FE790EA910A2,93.5,2022/06/16 00:00:00+00,,routine
39121027,43B2915F-5056-A20F-9EF81BBA32EC0ECF,93.5,2022/06/16 00:00:00+00,,routine
39121028,FC5DCE00-5056-A20B-FAF4DCAEC18501BA,95,2022/06/16 00:00:00+00,,routine
39121029,29D13291-5056-A20B-FA916C84976CDEDF,95.5,2022/06/16 00:00:00+00,,routine
39121030,940EFB76-5056-A20B-FA39499A3ADC67F6,96,2022/06/16 00:00:00+00,,routine
39121031,BB925336-E1B3-6DC4-B01A3FFB12A33B7E,97.5,2022/07/07 00:00:00+00,,routine
39121032,AE525EFC-0D51-4A19-BEB7-F2A64614012C,99,2022/07/07 00:00:00+00,,routine
39121033,497083,97,2022/06/16 00:00:00+00,,routine
39121034,6F6B4389-5056-A20F-9E1314582AEC9104,97,2022/06/16 00:00:00+00,,routine
39121035,0420EE13-E281-4CB8-8B19-014A073CE73C,97.5,2022/06/16 00:00:00+00,,routine
39121036,499527,97.5,2022/06/16 00:00:00+00,,routine
39121037,500537,97.5,2022/06/16 00:00:00+00,,routine
39121038,496986,98,2022/06/16 00:00:00+00,,routine
39121039,7CE8F641-5056-A20B-FA247404BAF454B0,98.5,2022/06/16 00:00:00+00,,routine
39121040,AE489067-0030-DBAF-E931C9B5080750D5,98.5,2022/06/16 00:00:00+00,,routine
39121041,EA120C16-5056-A20B-FAF8EAA52E9F87C5,97.5,2022/07/18 00:00:00+00,,routine
39121042,B1F2DF3F-AC80-F72D-2F97FD07407EB638,98.5,2022/06/16 00:00:00+00,,routine
39121043,F9BA543B-5056-A20B-FA31A620EDB4DFA2,98.5,2022/06/16 00:00:00+00,,routine
39121044,401544E2-5056-A20F-9E5079A20B2EBCA7,99,2022/06/16 00:00:00+00,,routine
39121045,499520,99,2022/06/16 00:00:00+00,,routine
39121046,501850,99,2022/06/16 00:00:00+00,,routine
39121047,92BD34F3-D6BA-B06C-F73F8C4432AD7422,99,2022/06/16 00:00:00+00,,routine
39121048,CF96BC50-5056-A20B-FA17D07CB74F9AB1,99,2022/06/16 00:00:00+00,,routine
39121049,503754,90,2022/06/17 00:00:00+00,,routine
39121050,419B9495-3048-98E7-04B94981720F4DCA,96.5,2022/08/10 00:00:00+00,,routine
39121051,44B9CD46-0021-4C5B-A9FC-B2B3283BD557,99,2022/06/17 00:00:00+00,,routine
39121052,497805,99,2022/06/17 00:00:00+00,,routine
39121053,51E495D9-5056-A20F-9E50348A9FC40304,95.5,2022/08/11 00:00:00+00,,routine
39121054,0E875311-5056-A20B-FA6F3100B8F75833,96,2022/08/11 00:00:00+00,,routine
39121055,313A27C7-0212-F222-A47772571A24DAF6,91.5,2022/06/17 00:00:00+00,,routine
39121056,497544,92,2022/06/17 00:00:00+00,,routine
39121057,501406,96,2022/06/22 00:00:00+00,,routine
39121058,C0988CE6-9161-6366-98A6433D8793971A,96,2022/06/22 00:00:00+00,,routine
39121059,500359,96.5,2022/06/22 00:00:00+00,,routine
39121060,76AE9770-5056-A20B-FA9402207B0246E1,96.5,2022/06/22 00:00:00+00,,routine
39121061,B27A20F9-E239-40FD-C00BB01B921F8491,96.5,2022/06/22 00:00:00+00,,routine
39121062,C5CF55F2-A30C-9615-AA30108819C30823,96.5,2022/06/22 00:00:00+00,,routine
39121063,E6A90989-5056-A20F-9ED089A602666A59,96.5,2022/06/22 00:00:00+00,,routine
39121064,B19350D7-5056-A20B-FAFCBC8DF42D368B,96.5,2022/08/01 00:00:00+00,,routine
39121065,4DD462D6-5056-A20B-FA0DC9A1EA853680,97,2022/06/22 00:00:00+00,,routine
39121066,495439,95,2022/09/22 00:00:00+00,,routine
39121067,500727,92.5,2022/06/17 00:00:00+00,,routine
39121068,499712,97.5,2022/06/22 00:00:00+00,,routine
39121069,AC474CBF-862A-119B-94C1118F7B40CD68,97.5,2022/06/22 00:00:00+00,,routine
39121070,E31AAA16-D6D1-42A5-96EA-C0F0400D973F,97.5,2022/06/22 00:00:00+00,,routine
39121071,7D1BB3E5-F029-4509-B711-FB8D632BE419,98.5,2022/06/22 00:00:00+00,,routine
39121072,B630742D-9C49-A5F4-FC5269B15B2C8E5A,98.5,2022/06/22 00:00:00+00,,routine
39121073,D6669206-E410-4008-A34770DE2E96FAC1,99,2022/06/22 00:00:00+00,,routine
39121074,3F3FD977-516F-4D0C-A10E-F1588BC0C57E,93,2022/07/06 00:00:00+00,,routine
39121075,5CA32AF8-12DC-8A8D-B7F011B81F2412F5,85,2022/07/06 00:00:00+00,,routine
39121076,498946,95,2022/07/06 00:00:00+00,,routine
39121077,496147,98,2022/12/01 00:00:00+00,,routine
39121078,498673,98,2022/12/01 00:00:00+00,,routine
39121079,14DCD0E7-A27D-6A2D-5AFBF11D16C6D309,93.5,2022/06/17 00:00:00+00,,routine
39121080,527925,94,2022/06/17 00:00:00+00,,routine
39121081,C1232511-AB67-1F13-DCE74EECDCF5417F,94,2022/06/17 00:00:00+00,,routine
39121082,4764659E-5056-A20F-9EA76821177426DC,95,2022/06/17 00:00:00+00,,routine
39121083,769FFA50-3048-9838-FCA662CAB4F3A1E9,95,2022/06/17 00:00:00+00,,routine
39121084,0A45C446-C7D5-450C-9CE1-517E990BB894,96.5,2022/06/17 00:00:00+00,,routine
39121085,D95975FD-C149-D16F-BBD61016DEF3C897,96.5,2022/06/17 00:00:00+00,,routine
39121086,1606466A-5056-A20B-FADFFCB57C0E741D,97,2022/06/17 00:00:00+00,,routine
39121087,946B5DA7-5056-A20B-FA20AAD2AA246730,91,2023/03/20 00:00:00+00,,routine
39121088,2ECCB41A-E869-478B-9CF2-1264CB9BC745,92,2023/03/20 00:00:00+00,,routine
